1009.8	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	127.25	99999	99999	99999	99999	99999
99999	99999	99999	99999	99999	99999	99999	171.81	99999	99999	99999	99999	577.07	8406.7	99999	99999	99999	99999	3974.9	99999	99999	99999	99999	99999	3033.9	99999	99999	99999	99999	99999	154.65	3248
99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	112.56	99999	2299.2	99999	99999	99999	171.02	99999	99999	99999	3033.9	99999	936.99	99999	99999	99999	99999	826.62	10053
99999	99999	99999	2142.8	3248	99999	99999	99999	99999	99999	99999	99999	99999	221.88	3475.7	296.23	99999	6010.8	99999	115.56	99999	99999	99999	99999	936.99	99999	99999	180.92	960.69	99999	99999	99999
99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	7118.5	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	127.25	99999	99999	99999	99999	99999	99999	99999	99999	99999
99999	99999	99999	978.84	1333.2	99999	99999	99999	99999	99999	99999	99999	99999	5978.8	99999	99999	99999	99999	99999	408.74	99999	99999	99999	99999	99999	180.92	99999	99999	7778.8	99999	99999	99999
99999	99999	99999	299.76	359.13	99999	99999	99999	99999	99999	99999	99999	99999	99999	105.67	327.87	99999	1699.2	99999	99999	99999	99999	99999	99999	99999	960.69	99999	7778.8	99999	99999	99999	99999
208.19	99999	99999	99999	99999	140.25	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	1383	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999
99999	99999	99999	99999	99999	99999	99999	2689.6	2451.6	99999	99999	99999	9951.2	747.47	99999	2848.9	3086.2	1201.1	642.45	99999	99999	99999	99999	154.65	826.62	99999	99999	99999	99999	99999	99999	174.21
99999	99999	99999	99999	99999	99999	99999	99999	162.07	99999	99999	99999	99999	2689.6	99999	566.25	140.25	135.82	200.79	99999	99999	99999	99999	3248	10053	99999	99999	99999	99999	99999	174.21	99999
