0	0	0	0	22.204	0	0	0	8.0623	0	0	0	0	10	26.077	0	0	0	0	22.023	0	0	0	0	0	29.069	0	0	0	28.653	0	14.142	0	21.954	20.396	0	0	5.831	0	0	0	0	0	10.817	0	0	0	0	0	0	0	0	0	23.854	25.08	0	0	30	5	0
0	22	20	0	0	0	23.77	0	0	0	10.77	0	0	0	0	22	0	29.614	0	0	24.739	0	0	0	0	0	0	0	29.206	0	18.028	0	16.492	0	0	0	19.416	0	19.026	17.029	12.53	0	10.296	0	0	0	5.3852	0	20.591	23	23.022	0	0	0	0	0	0	0	0	0
0	0	0	0	23.087	0	0	0	5	0	0	10	0	0	16.125	0	0	0	0	17.464	0	0	0	0	0	0	0	0	0	25.318	0	22.361	0	14.213	20.881	0	0	13.928	0	0	0	0	0	19.925	0	25.632	0	0	0	0	0	0	0	16.401	27.731	0	0	20	13.601	27.295
0	0	26.249	0	0	0	0	25.02	19.925	26.306	0	26.077	0	16.125	0	0	0	0	23.195	19.209	0	0	0	0	21.932	0	0	0	0	29.547	0	0	0	11.402	0	0	0	29.155	0	0	0	0	0	0	0	23.087	0	27.893	0	0	0	0	15.033	16.155	0	23.537	0	4.4721	29.614	27.731
0	0	0	0	0	0	0	0	0	0	20.591	0	22	0	0	0	0	0	0	0	0	0	0	24.739	0	0	0	29.614	0	0	0	0	0	0	0	0	19.416	0	0	14.213	0	0	13.928	0	0	0	20.616	0	21.633	0	13.342	0	0	0	0	0	0	0	0	0
11.662	11.402	28.32	0	22.361	0	0	0	0	0	23.022	0	0	0	0	0	0	5	0	0	0	0	0	26.571	0	19.849	0	0	0	17.029	0	0	18.385	0	23.77	23.409	18.788	0	0	24.166	0	0	0	0	19.026	0	28.018	0	16.553	0	0	0	0	29.833	22.672	0	0	0	0	0
12.207	9.2195	27.803	0	26.926	0	0	0	0	0	19.105	0	29.614	0	0	0	5	0	0	0	0	0	0	22.561	0	24.839	0	0	0	20.224	0	0	16.401	0	28.178	22.472	13.928	0	0	19.313	0	0	0	0	23.087	0	24.331	0	11.705	0	0	0	0	0	27.586	0	0	0	0	0
0	0	26.627	0	0	0	15.297	0	0	0	0	0	0	0	23.195	0	0	0	0	0	0	0	12.042	0	6.7082	0	0	0	28.284	0	20.1	0	0	0	0	0	0	0	19.105	0	0	10	0	0	0	0	0	10.77	0	0	0	0	8.2462	0	0	2	16.125	19.026	0	0
0	0	0	0	0	0	0	14.866	22.136	19.416	0	22.023	0	17.464	19.209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	7.8102	0	0	0	20.809	0	0	0	0	0	25.495	0	8.6023	0	0	0	0	0	0	0	0	0	0	0	23.345	27.019	10
0	0	0	24.083	0	0	24.759	0	0	0	0	0	24.739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.042	0	25.942	0	0	0	0	0	0	0	26.42	0	13	29.069	24.207	0	0	0	0	0	0	6.0828	27.313	26.926	0	0	0	0	0	0	0	0
0	0	0	26	0	15.811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.313	0	0	0	15.264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.095	0	0	0	0	25.239	0	0	0
0	0	0	29.155	0	23.324	18.358	0	0	0	0	0	0	0	0	0	0	0	12.042	0	0	27.313	0	0	16.553	0	29.411	0	22.472	0	25.239	0	0	0	0	0	0	0	24.413	0	0	8.0623	0	0	0	0	0	12.042	0	0	0	25.08	20.025	0	0	12.369	5	0	0	0
21.213	28.071	0	0	0	0	0	0	0	0	27.785	0	0	0	0	24.739	26.571	22.561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.263	18.788	0	0	19.849	0	0	0	0	0	0	0	0	18.974	0	0	0	0	0	0	0	0	0	0	0
0	0	20	0	0	0	10.817	0	0	0	0	0	0	0	21.932	0	0	0	6.7082	0	0	0	16.553	0	0	0	0	0	26.926	0	14.036	0	0	0	0	0	0	0	13.038	0	28.231	11	0	0	0	0	0	17.464	0	0	0	0	9.434	26.683	0	5	19.416	17.464	0	0
24.698	27.857	0	0	8.6023	0	0	0	26.571	0	0	29.069	0	0	0	0	19.849	24.839	0	0	0	0	0	0	0	0	0	0	0	16.492	0	0	0	0	10.817	0	0	0	0	0	0	0	0	0	14.56	0	0	0	0	0	0	0	0	27.203	4	0	0	0	25.02	0
0	0	0	0	0	6.4031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.264	29.411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.155	0	0	0	0	0	0	0	0	29.967	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.636	18.358	0	0	0	0	0	0	0	0	0
0	0	0	18.028	0	0	17.72	0	0	0	0	0	29.206	0	0	0	0	0	28.284	0	12.042	0	22.472	0	26.926	0	0	0	0	0	22	0	0	0	0	0	0	0	22.023	0	16.971	18.439	0	0	0	0	0	0	0	18	0	18.601	0	0	0	26.907	18.439	0	0	0
27.893	17.205	20.1	0	11.402	0	0	0	22.136	0	28.425	28.653	0	25.318	29.547	0	17.029	20.224	0	0	0	0	0	0	0	16.492	0	0	0	0	0	0	18.868	0	11.18	0	29.682	0	0	0	0	0	0	0	26.907	0	0	0	27.785	0	0	0	0	13.416	16	0	0	29.682	27.019	0
0	29.206	13.153	0	0	0	7.0711	0	0	0	24.597	0	18.028	0	0	0	0	0	20.1	0	25.942	0	25.239	0	14.036	0	0	0	22	0	0	0	22.023	0	0	0	0	0	1	0	15.62	17.205	27.295	0	0	0	20.881	0	0	28.425	0	0	22.804	28.16	0	18.111	25.456	27.019	0	0
0	0	0	0	0	0	0	0	22.023	0	0	14.142	0	22.361	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	29.017	0	0	0	8.6023	0	0	0	0	0	4.1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.652	29.411
28.601	7.2111	12.649	0	29.967	0	29.069	0	0	0	10	0	16.492	0	0	0	18.385	16.401	0	0	0	0	0	0	0	0	0	0	0	18.868	22.023	0	0	0	0	0	15	0	22.672	17.72	27.074	0	24.698	0	0	0	12.53	0	14.142	0	0	0	0	24.166	0	0	0	0	0	0
0	0	0	0	0	0	0	17.088	19.209	20.248	0	21.954	0	14.213	11.402	0	0	0	0	7.8102	0	0	0	0	0	0	0	0	0	0	0	29.017	0	0	0	0	0	22.804	0	0	0	0	0	28.443	0	13	0	0	0	0	0	0	24.166	24.021	0	0	0	15.556	26.627	16.763
0	27.586	0	0	2.2361	0	0	0	16.279	0	0	20.396	0	20.881	0	0	23.77	28.178	0	0	0	0	0	0	0	10.817	0	0	0	11.18	0	0	0	0	0	0	0	25.962	0	0	0	0	0	29.069	25.08	0	0	0	0	0	0	0	0	17.464	7.8102	0	0	0	17.464	0
12.166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.409	22.472	0	0	0	0	0	17.263	0	0	0	0	0	0	0	0	0	0	0	0	28.653	0	0	0	0	0	0	0	23.707	0	0	0	27.459	0	0	0	0	0	0	0	0	0	0	0
23.087	12.53	27.295	0	0	0	0	0	0	0	9.2195	0	19.416	0	0	19.416	18.788	13.928	0	0	0	0	0	18.788	0	0	0	0	0	29.682	0	0	15	0	0	28.653	0	0	0	5.3852	0	0	21.095	0	0	0	14.213	0	2.2361	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	27.659	0	0	0	13.454	0	0	5.831	0	13.928	29.155	0	0	0	0	20.809	0	0	0	0	0	0	0	0	0	0	0	8.6023	0	22.804	25.962	0	0	0	0	0	0	0	0	6.0828	0	29.069	0	0	0	0	0	0	0	29.206	0	0	0	0	9	27.803
0	29.833	13.342	0	0	0	6.4031	0	0	0	25.495	0	19.026	0	0	0	0	0	19.105	0	26.42	0	24.413	0	13.038	0	0	0	22.023	0	1	0	22.672	0	0	0	0	0	0	0	16.401	16.401	28.284	0	0	0	21.84	29.614	0	29.069	0	0	21.84	27.893	0	17.117	24.759	26.249	0	0
28	17.029	29.017	0	0	0	0	0	0	0	9.0554	0	17.029	0	0	14.213	24.166	19.313	0	0	0	0	0	19.849	0	0	0	0	0	0	0	0	17.72	0	0	0	5.3852	0	0	0	29.069	0	16.492	0	0	0	12.53	0	7.6158	0	24.739	0	0	0	0	0	0	0	0	0
0	0	25.08	0	0	0	17.72	0	0	0	23.259	0	12.53	0	0	0	0	0	0	0	13	0	0	0	28.231	0	0	0	16.971	0	15.62	0	27.074	0	0	0	0	0	16.401	29.069	0	26	16.155	0	0	0	17.889	0	0	13.416	25.08	0	0	0	0	0	0	0	0	0
0	0	28.018	0	0	0	10.296	0	0	0	0	0	0	0	0	0	0	0	10	0	29.069	0	8.0623	0	11	0	0	0	18.439	0	17.205	0	0	0	0	0	0	0	16.401	0	26	0	0	0	0	0	0	16.492	0	0	0	27.166	17.889	0	0	8.9443	8.9443	27.893	0	0
0	28.46	0	0	0	0	0	0	0	0	15.811	0	10.296	0	0	13.928	0	0	0	0	24.207	0	0	0	0	0	0	0	0	0	27.295	0	24.698	0	0	0	21.095	0	28.284	16.492	16.155	0	0	0	0	0	12.207	0	23.022	20.125	12.806	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	18.868	0	0	10.817	0	19.925	0	0	0	0	0	25.495	0	0	0	0	0	0	0	0	0	0	0	4.1231	0	28.443	29.069	0	0	6.0828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.662	0
15.811	0	0	0	22.847	0	0	0	0	0	0	0	0	0	0	0	19.026	23.087	0	0	0	0	0	0	0	14.56	0	0	0	26.907	0	0	0	0	25.08	23.707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.439	0	0	0	0	0
0	0	0	0	0	0	0	6.7082	0	11.705	0	0	0	25.632	23.087	0	0	0	0	8.6023	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	29.069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.401	0	5.831
0	17.117	19.313	0	0	0	27.313	0	0	0	5.3852	0	5.3852	0	0	20.616	28.018	24.331	0	0	0	0	0	0	0	0	0	0	0	0	20.881	0	12.53	0	0	0	14.213	0	21.84	12.53	17.889	0	12.207	0	0	0	0	0	15.264	28.071	24.759	0	0	0	0	0	0	0	0	0
0	0	0	0	0	22.825	25.02	0	0	29.833	0	0	0	0	27.893	0	0	0	10.77	0	0	0	12.042	0	17.464	0	29.155	0	0	0	0	0	0	0	0	0	0	0	29.614	0	0	16.492	0	0	0	0	0	0	0	0	0	0	14.422	0	0	12.649	16.971	24.698	0	0
21.213	10.77	26.683	0	0	0	0	0	0	0	10	0	20.591	0	0	21.633	16.553	11.705	0	0	0	0	0	18.974	0	0	0	0	0	27.785	0	0	14.142	0	0	27.459	2.2361	0	0	7.6158	0	0	23.022	0	0	0	15.264	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	29.411	0	0	28.601	0	0	0	0	0	23	0	0	0	0	0	0	0	6.0828	0	0	0	0	0	0	28.636	18	0	28.425	0	0	0	0	0	0	0	29.069	0	13.416	0	20.125	0	0	0	28.071	0	0	0	21.471	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	27.459	0	23.022	0	0	13.342	0	0	0	0	27.313	0	0	0	0	0	0	18.358	0	0	0	0	0	0	0	0	0	0	0	24.739	25.08	0	12.806	0	0	0	24.759	0	0	21.471	0	0	0	0	0	0	0	0	0	0
0	0	0	5.3852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.926	21.095	25.08	0	0	0	0	0	18.601	0	0	0	0	0	0	0	0	0	0	0	0	27.166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.248	0	0	0
0	0	25	0	0	0	20.248	0	0	29.155	0	0	0	0	15.033	0	0	0	8.2462	0	0	0	20.025	0	9.434	0	0	0	0	0	22.804	0	0	24.166	0	0	0	0	21.84	0	0	17.889	0	0	0	0	0	14.422	0	0	0	0	0	25.239	0	8.9443	24.331	11.045	0	0
0	26.306	17.205	0	19.235	0	0	0	15.811	0	0	23.854	0	16.401	16.155	0	29.833	0	0	0	0	0	0	0	26.683	27.203	0	0	0	13.416	28.16	0	24.166	24.021	17.464	0	0	29.206	27.893	0	0	0	0	0	0	0	0	0	0	0	0	0	25.239	0	25.06	0	0	16.401	24.698	0
28.46	29.53	0	0	5.831	0	0	0	22.847	0	0	25.08	0	27.731	0	0	22.672	27.586	0	0	0	0	0	0	0	4	0	0	0	16	0	0	0	0	7.8102	0	0	0	0	0	0	0	0	0	18.439	0	0	0	0	0	0	0	0	25.06	0	0	0	0	21.024	0
0	0	25	0	0	0	13.342	0	0	0	0	0	0	0	23.537	0	0	0	2	0	0	0	12.369	0	5	0	0	0	26.907	0	18.111	0	0	0	0	0	0	0	17.117	0	0	8.9443	0	0	0	0	0	12.649	0	0	0	0	8.9443	0	0	0	16	19.235	0	0
0	0	0	24.187	0	24.352	18.385	0	0	0	0	0	0	0	0	0	0	0	16.125	0	0	25.239	5	0	19.416	0	29.967	0	18.439	0	25.456	0	0	0	0	0	0	0	24.759	0	0	8.9443	0	0	0	0	0	16.971	0	0	0	20.248	24.331	0	0	16	0	0	0	0
0	0	23.345	0	0	0	27.203	27.459	23.345	28	0	30	0	20	4.4721	0	0	0	19.026	23.345	0	0	0	0	17.464	0	0	0	0	29.682	27.019	0	0	15.556	0	0	0	0	26.249	0	0	27.893	0	0	0	26.401	0	24.698	0	0	0	0	11.045	16.401	0	19.235	0	0	0	0
0	0	0	0	18.974	0	0	0	10	0	0	5	0	13.601	29.614	0	0	0	0	27.019	0	0	0	0	0	25.02	0	0	0	27.019	0	15.652	0	26.627	17.464	0	0	9	0	0	0	0	0	11.662	0	0	0	0	0	0	0	0	0	24.698	21.024	0	0	0	0	0
0	0	0	0	0	0	0	11	0	16.031	0	0	0	27.295	27.731	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	29.411	0	16.763	0	0	0	27.803	0	0	0	0	0	0	0	5.831	0	0	0	0	0	0	0	0	0	0	0	0	0	0
